COM	NOM_COM	GENTILE
4187	Saint-Lions	Saint-Lionnais
4188	Saint-Maime	Saint-Maimois
4189	Saint-Martin-de-Brômes	Saint-Martinômes
4191	Saint-Martin-lès-Seyne	Saint-Marteynes
4192	Saint-Michel-l'Observatoire	Saint-Michelois
4194	Saint-Pierre	Saint-Pierrois
4197	Sainte-Tulle	Tullésains
4199	Saint-Vincent-sur-Jabron	Saint-Vincentais
4200	Salignac	Salignacais
4202	Sausses	Saussois
4203	Selonnet	Selonnois
4204	Senez	Séneziens
4205	Seyne	Seynois
4206	Sigonce	Sigonçois
4208	Simiane-la-Rotonde	Simianais
4209	Sisteron	Sisteronais
4210	Soleilhas	Soleilhanais
4211	Sourribes	Sourribois
4214	Tartonne	Tartonnais
4216	Thèze	Thézois
4217	Thoard	Thoardais
4218	Thorame-Basse	Thoramians
4219	Thorame-Haute	Thoramiens
4220	Les Thuiles	Thuilois
4222	Turriers	Turriérois
4224	Ubraye	Ubrayens
4228	Valavoire	Valavoirais
4229	Valbelle	Valbellois
4230	Valensole	Valensolais
4231	Valernes	Valernois
4233	Vaumeilh	Vaumeilhois
4234	Venterol	Venterolais
4235	Verdaches	Verdachois
4236	Vergons	Vergonais
4237	Le Vernet	Vernetois
4240	Villars-Colmars	Villarsais
4241	Villemus	Villemusiens
4242	Villeneuve	Villeneuvois
4244	Volonne	Volonnais
4245	Volx	Volxiens
5003	Aiguilles	Aiguillons
5004	Ancelle	Ancellois
5006	L'Argentière-la-Bessée	Argentiérois
5007	Arvieux	Arvidants
5008	Aspremont	Aspéramontais
5009	Aspres-lès-Corps	Asprions
5010	Aspres-sur-Buëch	Aspriens
5012	Baratier	Baratons
5013	Barcillonnette	Barcillonnettois
5014	Barret-sur-Méouge	Barretiers
5017	La Bâtie-Neuve	Bastidons
5019	La Beaume	Beaumois
5021	Le Bersac	Bersacais
5022	Bréziers	Breziérois
5023	Briançon	Briançonnais
5025	Buissard	Buissardins
5026	Ceillac	Ceillaquins
5027	Cervières	Cerveyrains
5028	Chabestan	Chabestanais
5029	Chabottes	Chabottins
5031	Champcella	Champcellouires
5033	Chanousse	Chanoussiens
5037	Châteauvieux	Châteauviards
5040	Chorges	Caturiges
5045	Crots	Cretorins
5049	Esparron	Esparronnais
5055	La Faurie	Faurions
5057	Fouillouse	Fouillousards
5058	Freissinières	Freissiniérois
5059	La Freissinouse	Freissinousiens
5061	Gap	Gapençais
5062	Le Glaizil	Glaizialons
5063	La Grave	Graverots
5064	La Chapelle-en-Valgaudémar	Chapellins
5065	Guillestre	Guillestrins
5068	Jarjayes	Jarjayais
5070	Laragne-Montéglin	Laragnais
5071	Lardier-et-Valença	Lardiériens
5072	Laye	Layards
5073	Lazer	Lazerois
5074	Lettret	Lettretiens
5075	Manteyer	Manteyards
5076	Méreuil	Méreuillais
5077	Molines-en-Queyras	Molinois
5078	Monêtier-Allemont	Monêtiards
5079	Le Monêtier-les-Bains	Monetièrins
5080	Montbrand	Montbrandiers
5081	Montclus	Montclusiens
5082	Mont-Dauphin	Mont-Dauphinois
5084	Montgardin	Montgardinois
5085	Montgenèvre	Genèvremontains
5086	Montjay	Montjayais
5090	La Motte-en-Champsaur	Moutins
5096	Orcières	Orcatus
5097	Orpierre	Orpierrois
5098	Les Orres	Orrians
5100	Pelleautier	Pelleautiards
5103	Le Poët	Poëtains
5106	Prunières	Pruniérois
5110	Puy-Saint-Vincent	TraversouillesouTraversouires
5111	Puy-Sanières	Puysatins
5112	Rabou	Raboutins
5114	Réallon	Réallonnais
5115	Remollon	Remollonais
5117	Ribeyret	Ribeyretiers
5119	Risoul	Risoulins
5121	Rochebrune	Rochebrunois
5122	La Roche-de-Rame	Rochonais
5123	La Roche-des-Arnauds	Rochois
5126	Rosans	Rosanais
5127	Rousset	Roussetiers
5132	Saint-Bonnet-en-Champsaur	Saint-Bonnetiers
5133	Saint-Chaffrey	Chaffrelins
5142	Saint-Firmin	Saint-Firminois
5145	Saint-Jean-Saint-Nicolas	Fossipontais
5149	Saint-Léger-les-Mélèzes	San-Lagirons
5155	Saint-Pierre-Avez	Saint-Pierre-Aveziens
5157	Saint-Véran	Saint-Vérannais
5158	Le Saix	Saixois
5161	La Salle-les-Alpes	Salatis
5162	La Saulce	Saulcetiers
5164	Savines-le-Lac	Savinois
5165	Savournon	Savournonais
5166	Serres	Serrois
5169	Sorbiers	Sorbierins
5170	Tallard	Tallardiens
5172	Trescléoux	Trescléousiens
5173	Upaix	Upaixois
5174	Val-des-Prés	Prayens
5176	Valserres	Valserrois
5177	Vars	Varsincs
5178	Ventavon	Ventavonnais
5179	Veynes	Veynois
5180	Les Vigneaux	Vignolains
5181	Villar-d'Arêne	Faranchins
5183	Villar-Saint-Pancrace	Viarans
5184	Vitrolles	Vitrollais
6002	Amirat	Amiratois
6003	Andon	Andonnais
6004	Antibes	Antibois
6005	Ascros	Ascrossois
6006	Aspremont	Aspremontois
6008	Auvare	Auvarois
6009	Bairols	Bairolois
6010	Le Bar-sur-Loup	Aubarnois
6013	Belvédère	Belvederois
6014	Bendejun	Bendejunois
6016	Beuil	Beuillois
6017	Bézaudun-les-Alpes	Bézaudinois
6018	Biot	Biotois
6019	Blausasc	Blausascois
6020	La Bollène-Vésubie	Bollénois
6023	Breil-sur-Roya	Breillois
6024	Briançonnet	Briançonnois
6025	Le Broc	Brocois
6026	Cabris	Cabriens
6027	Cagnes-sur-Mer	Cagnois
6028	Caille	Caillois
6029	Cannes	Cannois
6030	Le Cannet	Cannetans
6031	Cantaron	Cantaronnais
6032	Cap-d'Ail	Cap-d'Aillois
6033	Carros	Carrossois
6034	Castagniers	Castanérenques
6035	Castellar	Castellarois
6036	Castillon	Castillonnais
6037	Caussols	Caussolois
6038	Châteauneuf-Grasse	Chateauneuvois
6039	Châteauneuf-Villevieille	Madounencs
6040	Châteauneuf-d'Entraunes	Castelnoviens
6041	Cipières	Cipièrois
6042	Clans	Clansois
6043	Coaraze	Coaraziens
6044	La Colle-sur-Loup	Collois
6045	Collongues	Collonguois
6046	Colomars	Colomarsois
6047	Conségudes	Conségudois
6049	Courmes	Courmois
6050	Coursegoules	Coursegoulois
6051	La Croix-sur-Roudoule	Cruciens
6052	Cuébris	Cuebrois
6053	Daluis	Daluisiens
6054	Drap	Drapois
6055	Duranus	Duranussiens
6057	L'Escarène	Escarénois
6058	Escragnolles	Escragnollois
6060	Falicon	Faliconnais
6061	Les Ferres	Ferrois
6062	Fontan	Fontanais
6063	Gars	Garcinois
6064	Gattières	Gattierois
6067	Gorbio	Gorbarins
6068	Gourdon	Gourdonnais
6070	Gréolières	Gréolois
6071	Guillaumes	Guillaumois
6075	Levens	Levensois
6076	Lieuche	Lieuchois
6077	Lucéram	Lucéramois
6078	Malaussène	Malaussénois
6079	Mandelieu-la-Napoule	Mandolociens
6080	Marie	Mariols
6082	Massoins	Massoinques
6083	Menton	Mentonnais
6084	Mouans-Sartoux	Mouansois
6085	Mougins	Mouginois
6086	Moulinet	Moulinois
6087	Les Mujouls	Mujoulois
6090	Pégomas	Pégomassois
6091	Peille	PeillasquesouPeillois
6092	Peillon	Peillonnais
6095	Peymeinade	Peymeinadois
6097	Pierrefeu	Pierrefeutins
6098	Puget-Rostang	Rostagnois
6100	Revest-les-Roches	Revestois
6102	Rimplas	Rimplassois
6104	Roquebrune-Cap-Martin	Roquebrunois
6105	Roquefort-les-Pins	Roquefortois
6108	La Roquette-sur-Siagne	Roquettans
6109	La Roquette-sur-Var	Roquettans
6110	Roubion	Roubionnais
6111	Roure	Rourois
6112	Le Rouret	Rourétans
6113	Sainte-Agnès	Agnésois
6114	Saint-André-de-la-Roche	Saint-Andréens
6115	Saint-Antonin	Santantoninois
6116	Saint-Auban	Saint-Aubanais
6117	Saint-Blaise	Saint-Blaisois
6119	Saint-Dalmas-le-Selvage	Sandalmassiens
6121	Saint-Jean-Cap-Ferrat	Saint-Jeannois
6122	Saint-Jeannet	Saint-Jeannois
6123	Saint-Laurent-du-Var	Laurentins
6124	Saint-Léger	Saint-Légeois
6125	Saint-Martin-d'Entraunes	Saint-Martinois
6126	Saint-Martin-du-Var	Saint-Martinois
6127	Saint-Martin-Vésubie	Saint-Martinois
6129	Saint-Sauveur-sur-Tinée	Sansavornins
6130	Saint-Vallier-de-Thiey	Vallerois
6131	Sallagriffon	Sallagriffonnais
6132	Saorge	Saorgiens
6133	Sauze	Sauzois
6134	Séranon	Séranonnais
6135	Sigale	Sigalois
6136	Sospel	Sospellois
6137	Spéracèdes	Spéracèdois
6138	Théoule-sur-Mer	Théouliens
6139	Thiéry	Thiérois
6140	Le Tignet	Tignetans
6141	Toudon	Toudonnais
6142	Touët-de-l'Escarène	Touetois
6143	Touët-sur-Var	Touëtois
6144	La Tour	Tourriers
6145	Tourette-du-Château	Tourettans
6146	Tournefort	Tournefortois
6147	Tourrette-Levens	Tourrettans
6148	Tourrettes-sur-Loup	Tourrettans
6149	La Trinité	Trinitaires
6150	La Turbie	Turbiasques
6152	Valbonne	Valbonnais
6153	Valdeblore	Valdeblorois
6154	Valderoure	Valderourois
6155	Vallauris	Vallauriens
6156	Venanson	Venansonnois
6157	Vence	Vençois
6158	Villars-sur-Var	Villarois
6159	Villefranche-sur-Mer	Villefranchois
6160	Villeneuve-d'Entraunes	Villeneuvois
6162	La Brigue	Brigasques
6163	Tende	Tendasques
7001	Accons	Acconnais
7002	Ailhon	Ailhonnais
7003	Aizac	Aizacois
7004	Ajoux	Ajouxois
7005	Alba-la-Romaine	Albains
7006	Albon-d'Ardèche	Albonnais
7007	Alboussière	Alboussiérois
7008	Alissas	Alissains
7009	Andance	Andançois
7012	Arcens	Arcensois
7013	Ardoix	Ardoisiens
7014	Arlebosc	Arleboscois
7015	Arras-sur-Rhône	Arrageois
7017	Les Assions	Assionais
7018	Astet	Asténiens
7019	Aubenas	Albenassiens
7020	Aubignas	Aubignassiens
7022	Baix	Baixois
7023	Balazuc	Balazucains
7024	Banne	Bannards
7025	Barnas	Barnassiens
7026	Le Béage	Béageais
7027	Beauchastel	Beauchastellois
7028	Beaulieu	Belliloquois
7029	Beaumont	Beaumontois
7030	Beauvène	Beauvenais
7031	Berrias-et-Casteljau	Berriassois-et-Casteljois
7032	Berzème	Berzemois
7033	Bessas	Bessassois
7035	Boffres	Boffrains
7036	Bogy	Boginois
7037	Borée	Boréens
7038	Borne	Bourniquels
7040	Boucieu-le-Roi	Boucicois
7042	Bourg-Saint-Andéol	Bourguesans
7044	Brossainc	Brossinois
7045	Burzet	Burzetins
7047	Cellier-du-Luc	Lucocellariens
7049	Le Chambon	Chambonnais
7050	Chambonas	Chambonasais
7051	Champagne	Champenois
7052	Champis	Champinois
7053	Chandolas	Chandolassiens
7054	Chanéac	Chanéacquois
7055	Charmes-sur-Rhône	Charmésiens
7056	Charnas	Charnauds
7058	Chassiers	Chassierois
7059	Châteaubourg	Châteaubourgeois
7061	Chauzon	Chauzonnais
7064	Le Cheylard	Cheylarois
7066	Chomérac	Choméracois
7068	Colombier-le-Jeune	Colombinois
7070	Cornas	Cornassiens
7071	Coucouron	Coucouronnais
7072	Coux	Couxois
7073	Le Crestet	Crestois
7076	Cruas	Cruassiens
7077	Darbres	Darbrois
7078	Davézieux	Davézoriens
7079	Désaignes	Désaignois
7080	Devesset	Devessets
7084	Eclassan	Eclassanais
7085	Empurany	Empuranjens
7087	Fabras	Fabrassous
7089	Félines	Félinois
7090	Flaviac	Flaviacois
7091	Fons	Fontanelles
7093	Genestelle	Genestellois
7094	Gilhac-et-Bruzac	Pierregourdains
7095	Gilhoc-sur-Ormèze	Gilhocois
7096	Gluiras	Gluirassous
7097	Glun	Glunois
7099	Gras	Grassois
7100	Gravières	Gravièrois
7101	Grospierres	Grospierrois
7102	Guilherand-Granges	Guilherandais-Grangeois
7104	Issamoulenc	Issamoulinois
7106	Issarlès	Issarlains
7107	Jaujac	Jaujaquois
7108	Jaunac	Jaunassiens
7109	Joannas	Joannassiens
7110	Joyeuse	Joyeusains
7112	Labastide-sur-Bésorgues	Bastidains
7113	Labastide-de-Virac	Bastidains
7114	Labatie-d'Andaure	Labatinois
7115	Labeaume	Labeaumois
7116	Labégude	Labégudiens
7117	Lablachère	Lablachérois
7118	Laboule	Boularains
7119	Le Lac-d'Issarlès	Lacains
7120	Lachamp-Raphaël	Chamiers
7121	Lachapelle-Graillouse	Chapelous
7122	Lachapelle-sous-Aubenas	Chapelluds
7126	Lagorce	Lagorcois
7127	Lalevade-d'Ardèche	Levadois
7128	Lalouvesc	Louvetous
7129	Lamastre	Lamastrois
7130	Lanarce	Lanarçois
7131	Lanas	Lanassiens
7132	Largentière	Largentiérois
7133	Larnas	Larnassiens
7134	Laurac-en-Vivarais	Lauracois
7137	Lavillatte	Viallattins
7138	Lavilledieu	Villadéens
7139	Laviolle	Laviolleins
7140	Lemps	Lempsois
7142	Lespéron	Lesperonais
7143	Limony	Limoniens
7144	Loubaresse	Loubaressiens
7145	Lussas	Lussassois
7146	Lyas	Lyassois
7148	Malbosc	Malbossards
7149	Marcols-les-Eaux	Marcolais
7150	Mariac	Mariacois
7151	Mars	Marsois
7152	Mauves	Malvinois
7153	Mayres	Mayrois
7154	Mazan-l'Abbaye	Mazanais
7155	Mercuer	Mercuerois
7156	Meyras	Meyrassiens
7157	Meysse	Meyssois
7158	Mézilhac	Mézilhacois
7159	Mirabel	Mirabelois
7161	Montpezat-sous-Bauzon	Montpezatiens
7162	Montréal	Montréalais
7163	Montselgues	Montselguois
7166	Nozières	Nozièrois
7167	Les Ollières-sur-Eyrieux	Ollièrois
7168	Orgnac-l'Aven	Orgnacois
7169	Ozon	Ozonnais
7170	Pailharès	Pailherous
7172	Peaugres	Peaugrois
7173	Péreyres	Péreyreins
7174	Peyraud	Peyraudins
7176	Planzolles	Planzollais
7177	Plats	Platous
7178	Pont-de-Labeaume	Balmipontins
7179	Pourchères	Pourchérois
7181	Le Pouzin	Pouzinois
7182	Prades	Pradois
7183	Pradons	Pradonnais
7185	Préaux	Preauxois
7187	Prunet	Prunétains
7188	Quintenas	Quintenassiens
7189	Ribes	Flahuts
7190	Rochecolombe	Rochecolombins
7191	Rochemaure	Rupismauriens
7192	Rochepaule	Rochepaulois
7193	Rocher	Rocherois
7194	Rochessauve	Rochessauvains
7196	Rocles	Roclois
7197	Roiffieux	Refocaliens
7198	Rompon	Romponais
7200	Le Roux	Rossignols
7201	Ruoms	Ruomsois
7203	Sagnes-et-Goudoulet	Sagnerous
7207	Saint-Alban-Auriolles	Saint-Albanais
7208	Saint-Andéol-de-Berg	Saint-Andéolais
7210	Saint-Andéol-de-Vals	Saint-Andéolais
7212	Saint-André-en-Vivarais	Andréens
7213	Saint-André-Lachamp	Crouvelus
7215	Saint-Barthélemy-le-Meil	Saint-Barthélémiens
7217	Saint-Barthélemy-le-Plain	Saint-Barthinois
7218	Saint-Basile	Basiliens
7219	Saint-Bauzile	Saint-Bauzilois
7222	Saint-Cierge-sous-le-Cheylard	Saint-Ciergeois
7224	Saint-Cirgues-en-Montagne	Saint-Cirguois
7227	Saint-Cyr	Saint-Cyriens
7236	Saint-Félicien	San-Farcios
7237	Saint-Fortunat-sur-Eyrieux	Fortunéens
7240	Saint-Georges-les-Bains	Saint-Georgeois
7241	Saint-Germain	Saint-Germinois
7242	Saint-Gineys-en-Coiron	Saint-Gineois
7243	Saint-Jacques-d'Atticieux	Saint-Jamaires
7245	Saint-Jean-de-Muzols	Muzolais
7247	Saint-Jean-le-Centenier	Saint-Jeannais
7248	Saint-Jean-Roure	Jeanrourois
7249	Saint-Jeure-d'Andaure	Saint-Jeurois
7250	Saint-Jeure-d'Ay	Saint-Jeure-d'Ois
7251	Saint-Joseph-des-Bancs	Bancheraux
7254	Saint-Julien-du-Serre	Saintjulserrois
7255	Saint-Julien-en-Saint-Alban	Julbansainois
7260	Saint-Lager-Bressac	Saint-Lagérois
7264	Saint-Marcel-d'Ardèche	Saint-Marcellois
7265	Saint-Marcel-lès-Annonay	Saint-Marcelons
7269	Saint-Martin-de-Valamas	Saint-Martinois
7270	Saint-Martin-sur-Lavezon	Saint-Martinois
7272	Saint-Maurice-d'Ardèche	Saint-Mauriçois
7273	Saint-Maurice-d'Ibie	Saint-Mauriçais
7275	Saint-Mélany	Saint-Mélaniens
7276	Saint-Michel-d'Aurance	Saint-Michelois
7279	Saint-Montan	Saint-Montanais
7280	Saint-Paul-le-Jeune	Saint-Pauliens
7282	Saint-Pierre-de-Colombier	Colombierois
7286	Saint-Pierreville	Saint-Pierrevillois
7288	Saint-Priest	Saint-Priéroux
7289	Saint-Privat	Saint-Privadois
7290	Saint-Prix	Saint-Prirois
7291	Saint-Remèze	Saint-Remèziens
7293	Saint-Romain-de-Lerps	Lerpsois
7295	Saint-Sauveur-de-Montagut	Montagutiens
7297	Saint-Sylvestre	Saint-Sylvestrois
7299	Saint-Symphorien-de-Mahun	Symphoriens
7302	Saint-Vincent-de-Barrès	Barrésiens
7305	Les Salelles	Salellois
7308	Sarras	Sarrassois
7309	Satillieu	Satilliens
7310	Savas	Savassiens
7312	Sécheras	Saccaratois
7315	La Souche	Souchois
7316	Soyons	Soyonnais
7319	Le Teil	Teillois
7321	Thorrenc	Thorrençois
7322	Thueyts	Athogiens
7323	Toulaud	Toulaudains
7324	Tournon-sur-Rhône	Tournonais
7325	Ucel	Ucellois
7330	Vallon-Pont-d'Arc	Vallonnais
7333	Vanosc	Vanoscois
7336	Vernon	Vernonnais
7337	Vernosc-lès-Annonay	Vernoscois
7340	Veyras	Veyrassois
7346	Viviers	Vivarois
7349	La Voulte-sur-Rhône	Voultains
8001	Acy-Romance	Romanciers
8003	Aiglemont	Aiglemontais
8008	Amagne	Aquamagniens
8013	Angecourt	Dadas
8014	Annelles	Annellois
8016	Aouste	Aoustiens
8018	Ardeuil-et-Montfauxelles	Ardeuillais
8022	Arreux	Cabres
8024	Asfeld	Asfeldois
8025	Attigny	Attignatiens
8026	Aubigny-les-Pothées	Aubignois
8028	Aubrives	Aubrivois
8032	Aussonce	Alsontains
8033	Authe	Authois
8034	Autrecourt-et-Pourron	Autrecourtois
8035	Autruche	Autruchiens
8036	Autry	Autryens
8038	Avançon	Avançonnais
8039	Avaux	Avalois
8040	Les Ayvelles	Ayvelliens
8041	Baâlons	Baâlonnais
8043	Balan	Balanais
8044	Balham	Balhamais
8045	Ballay	Ballayriots
8052	Bayonville	Bayonvillois
8055	Beaumont-en-Argonne	Beaumontais
8057	Belleville-et-Châtillon-sur-Bar	BellevillaisetChatillonnais
8062	Bertoncourt	Bertoncourtois
8063	La Besace	Besaciens
8064	Biermes	Biermois
8065	Bièvres	Biévrois
8066	Bignicourt	Bignicourtois
8067	Blagny	Blagnynois
8074	Bouconville	Bouconvillois
8078	Bourg-Fidèle	Bourquins
8085	Brieulles-sur-Bar	Brieullois
8086	Briquenay	Briquenaytois
8087	Brognon	Brognonais
8089	Buzancy	Buzancéens
8090	Carignan	Yvoisiens
8095	Chagny	Ougnats
8097	Challerange	Challerangeois
8100	Champlin	Champlinois
8101	La Chapelle	Chapelains
8103	Charbogne	Charbogniers
8105	Charleville-Mézières	Carolomacériens
8106	Charnois	Charnoisiens
8119	Cheveuges	Cheveugiens
8122	Chooz	Calcéens
8137	Damouzy	Damouziens
8140	Dom-le-Mesnil	Domois
8145	Douzy	Douzynois
8166	Fépin	Fépinois
8171	Fléville	Flévillois
8172	Fligny	Flignois
8174	Floing	Flongeois
8176	Fossé	Fosséens
8178	Fraillicourt	Ferlicains
8180	La Francheville	Affranchis
8183	Fromelennes	Fromelennois
8184	Fromy	Fromyons
8186	Germont	Germounats
8187	Gernelle	Gernellis
8188	Gespunsart	TorésouGespinois
8191	Givonne	Givonnais
8192	Givron	Givronais
8193	Givry	Givryards
8194	Glaire	Glairois
8195	Gomont	Gomontois
8196	Grandchamp	Grandchampois
8197	Grandham	Grand'hamiens
8198	Grandpré	Grandpréens
8199	La Grandville	Grandvillois
8208	Hannappes	Hannappiens
8209	Hannogne-Saint-Martin	Allobais
8210	Hannogne-Saint-Rémy	Hannognais
8214	Hargnies	Harnicots
8215	Harricourt	Harricourtois
8218	Les Hautes-Rivières	Haut-Riverains
8219	Hauteville	Hautevillois
8220	Hauviné	Hauvinois
8222	Haybes	Haybois
8223	Herbeuval	Herbeuvalois
8225	Herpy-l'Arlésienne	Herpiats
8226	Hierges	Hiergeois
8230	Houldizy	Houldiziens
8236	Jandun	Jandunois
8237	Joigny-sur-Meuse	Jovigniens
8238	Jonval	Jonvaliers
8242	Laifour	Vautours
8243	Lalobbe	Lalobbois
8245	Lançon	Lançonnais
8247	Landrichamps	Landrichampenois
8248	Launois-sur-Vence	Launoisiens
8249	Laval-Morency	Lavallois-Moriciens
8250	Leffincourt	Leffincourtois
8251	Lépron-les-Vallées	Lépronais
8252	Létanne	Létannois
8254	Liart	Liartais
8255	Linay	Linots
8259	Longwé	Longwétards
8260	Lonny	Luniaciens
8263	Lumes	Lumichons
8264	Machault	Machaulais
8275	Margny	Margnygnois
8276	Margut	Margutiens
8278	Marquigny	Marquinois
8279	Mars-sous-Bourcq	Martiens
8281	Matton-et-Clémency	Mattonais
8282	Maubert-Fontaine	Maubériens
8283	Mazerny	Mazerniens
8284	Les Mazures	Mazurois
8286	Ménil-Annelles	Ménil-Annellois
8289	Messincourt	Messincourtiens
8294	La Moncelle	Lamoncellois
8296	Montcheutin	Montcheutinois
8298	Montcy-Notre-Dame	Montcéens
8300	Le Mont-Dieu	MontagnardsDivins
8301	Montgon	Montgonnais
8302	Monthermé	Baraquins
8303	Monthois	Monthoisiens
8310	Mouron	Mouronnais
8311	Mouzon	Mouzonnais
8313	Nanteuil-sur-Aisne	Nanteuillais
8316	Neufmanil	Crayats
8317	La Neuville-à-Maire	Neuvillois
8318	La Neuville-aux-Joûtes	Neuvillois
8320	La Neuville-en-Tourne-à-Fuy	Neuvillois
8321	Neuville-Day	Neuvillois
8322	Neuville-lès-This	Neuvillois
8323	La Neuville-lès-Wasigny	Neuvillois
8324	Neuvizy	Neuviziens
8327	Nouvion-sur-Meuse	Nouvionnais
8328	Nouzonville	Nouzonnais
8329	Novion-Porcien	Novionnais
8330	Novy-Chevrières	Novyciens
8331	Noyers-Pont-Maugis	Nucipontins
8333	Olizy-Primat	Oliziens
8334	Omicourt	Omicoutis
8335	Omont	Omontais
8336	Osnes	Osnésiens
8339	Perthes	Perthois
8340	Poilcourt-Sydney	Poilcourtois
8341	Poix-Terron	Pixiens
8343	Pouru-Saint-Remy	Capucins
8344	Prez	Prézois
8346	Prix-lès-Mézières	Pirisiens
8348	Puiseux	Puiseutins
8349	Pure	Purotins
8352	Raillicourt	Raillicourtois
8353	Rancennes	Rancennois
8354	Raucourt-et-Flaba	Raucourtois
8355	Regniowez	Regniolets
8356	Remaucourt	Remaucourtois
8357	Remilly-Aillicourt	Glageots
8360	Renneville	Rennevillois
8361	Renwez	Renwéziens
8362	Rethel	Rethélois
8363	Revin	Revinois
8365	Rimogne	Rimognats
8367	Rocroi	Rocroyens
8369	La Romagne	Romanais
8373	Rumigny	Rumignaciens
8375	Sachy	Sachois
8380	Saint-Fergeux	Ferrucciens
8381	Saint-Germainmont	Saint-Germainmontois
8383	Saint-Juvin	Saint-Juvinois
8385	Saint-Laurent	Saint-Laurentais
8388	Saint-Marceau	Montémarcelins
8391	Saint-Menges	Saint-Mengeois
8392	Saint-Morel	Saint-Morellois
8393	Saint-Pierre-à-Arnes	Saint-Pierrais-à-Arne
8396	Saint-Quentin-le-Petit	Saint-Quentinois
8398	Sainte-Vaubourg	Valburgeois
8399	Sapogne-sur-Marche	Sapognards
8400	Sapogne-et-Feuchères	Sapognards
8401	Saulces-Champenoises	Saulcerons
8402	Saulces-Monclin	Saulcerons
8405	Sauville	Sauvillois
8406	Savigny-sur-Aisne	Savigniens
8407	Séchault	Séchaultois
8408	Sécheval	Siccavallois
8409	Sedan	Sedanais
8410	Semide	Semidas
8411	Semuy	Semuyards
8412	Senuc	Senucquois
8413	Seraincourt	Seraincourtois
8415	Sery	Gaudiauds
8419	Signy-l'Abbaye	Signaciens
8420	Signy-le-Petit	Signaciens
8424	Sommauthe	Sommauthois
8427	Sorbon	Sorbonnais
8428	Sorcy-Bauthémont	Sorcy-Bauthémontais
8429	Sormonne	Sormonnais
8431	Sugny	Sugnysiens
8432	Sury	Surysiens
8434	Sy	Sygois
8437	Tailly	Tailliciens
8439	Tannay	Tannaysiens
8440	Tarzy	Taons
8444	Tétaigne	Tétaigneux
8445	Thelonne	Thelonnais
8446	Thénorgues	Thénorguais
8448	Thilay	Thilaysiens
8449	Thin-le-Moutier	Moustériens
8453	Toges	Togeards
8457	Tournes	Tournois
8458	Tourteron	Tourteronnais
8459	Tremblois-lès-Carignan	Trembloisiens
8461	Vandy	Vandéens
8462	Vaux-Champagne	Vaux-Champenois
8464	Vaux-lès-Mouron	Vauriens
8466	Vaux-lès-Mouzon	Vauxois
8468	Vaux-Villaine	Vauvillanois
8469	Vendresse	Vendressois
8477	Villers-devant-Mouzon	Villerois
8479	Villers-le-Tourneur	Loups
8480	Villers-Semeuse	Villersois
8481	Villers-sur-Bar	Villerois
8482	Villers-sur-le-Mont	Villermontois
8483	Ville-sur-Lumes	Villelumois
8484	Ville-sur-Retourne	Villageois
8486	Vireux-Molhain	Viroquois
8487	Vireux-Wallerand	Viroquois
8488	Vivier-au-Court	Vivarois
8489	Voncq	Voncquois
8490	Vouziers	Vouzinois
8492	Vrigne-Meuse	Vrigne-Meusiens
8494	Wadelincourt	Wadelincourtins
8497	Warcq	Warcquins
8500	Wignicourt	Wignicourtois
8503	Yvernaumont	Yvernaumontois
9001	Aigues-Juntes	Aigues-Juntais
9002	Aigues-Vives	Aigues-Vivesiens
9003	L'Aiguillon	Aiguillonnois
9004	Albiès	Albiésois
9005	Aleu	Aleudiens
9006	Alliat	Alliatois
9007	Allières	Alliérasois
9008	Alos	Alosiens
9009	Alzen	Alzenois
9011	Antras	Antrasois
9013	Arabaux	Arabausois
9014	Argein	Argenois
9015	Arignac	Arignacois
9016	Arnave	Arnavais
9017	Arrien-en-Bethmale	Arrienois
9018	Arrout	Arrotois
9019	Artigat	Artigatois
9020	Artigues	Artiguois
9021	Artix	Articois
9022	Arvigna	Arvignais
9023	Ascou	Ascounais
9024	Aston	Astonnais
9025	Aucazein	Aucazénois
9026	Audressein	Audressenois
9027	Augirein	Augirenois
9029	Aulus-les-Bains	Aulusiens
9030	Auzat	Auzatois
9031	Axiat	Axiatois
9032	Ax-les-Thermes	Axéens
9033	Bagert	Bagertois
9034	Balacet	Balacetois
9035	Balaguères	Balaguérois
9037	Barjac	Barjacois
9038	La Bastide-de-Besplas	Besplasois
9039	La Bastide-de-Bousignac	Bousignacois
9041	La Bastide-du-Salat	Salatois
9042	La Bastide-de-Sérou	Bastidiens
9043	La Bastide-sur-l'Hers	Bastidhersois
9044	Baulou	Baulouais
9045	Bédeilhac-et-Aynat	Bédeinatois
9046	Bédeille	Bédeillais
9048	Belloc	Bellociens
9049	Bénac	Bénacois
9050	Benagues	Benaguais
9051	Bénaix	Bénaixois
9052	Besset	Bessetois
9053	Bestiac	Bestiacois
9054	Betchat	Betchatois
9055	Bethmale	Bethmalais
9056	Bézac	Bézacois
9057	Biert	Biertois
9059	Bonac-Irazein	Bonacois
9063	Le Bosc	Boscéens
9065	Boussenac	Boussenacais
9066	Brassac	Brassacois
9067	Brie	Briençais
9069	Buzan	Buzanais
9070	Les Cabannes	Cabannéens
9071	Cadarcet	Cadarcetois
9072	Calzan	Calzanéens
9075	Campagne-sur-Arize	Campagnéens
9076	Canté	Cantéens
9077	Capoulet-et-Junac	Canacéens
9078	Carcanières	Carcanièrois
9079	Carla-Bayle	Carlanais
