"","topic","term","beta"
"692",8,"occuper",1.34956409079867e-05
"693",9,"occuper",0.000473513777723468
"694",1,"organiser",1.61061718850664e-05
"695",2,"organiser",0.000137555022008804
"696",3,"organiser",1.38278160347355e-05
"697",4,"organiser",0.000476278269419863
"698",5,"organiser",1.48218414655837e-05
"699",6,"organiser",0.00167710816654654
"700",7,"organiser",1.51267622678042e-05
"701",8,"organiser",0.00149801614078653
"702",9,"organiser",1.52746379910796e-05
"703",1,"paat",0.000660353047287721
"704",2,"paat",1.25050020008003e-05
"705",3,"paat",1.38278160347355e-05
"706",4,"paat",1.53638151425762e-05
"707",5,"paat",1.48218414655837e-05
"708",6,"paat",1.38603980706326e-05
"709",7,"paat",1.51267622678042e-05
"710",8,"paat",0.000148452049987854
"711",9,"paat",0.000168021017901876
"712",1,"partenarial",0.000338229609586394
"713",2,"partenarial",1.25050020008003e-05
"714",3,"partenarial",0.00015210597638209
"715",4,"partenarial",1.53638151425762e-05
"716",5,"partenarial",1.48218414655837e-05
"717",6,"partenarial",0.00139990020513389
"718",7,"partenarial",1.51267622678042e-05
"719",8,"partenarial",1.34956409079867e-05
"720",9,"partenarial",1.52746379910796e-05
"721",1,"pat",1.61061718850664e-05
"722",2,"pat",0.000262605042016807
"723",3,"pat",0.00582151055062364
"724",4,"pat",0.00462450835791544
"725",5,"pat",0.00016304025612142
"726",6,"pat",0.0384071630537229
"727",7,"pat",1.51267622678042e-05
"728",8,"pat",1.34956409079867e-05
"729",9,"pat",1.52746379910796e-05
"730",1,"patrimoine",1.61061718850664e-05
"731",2,"patrimoine",1.25050020008003e-05
"732",3,"patrimoine",1.38278160347355e-05
"733",4,"patrimoine",0.00554633726647001
"734",5,"patrimoine",1.48218414655837e-05
"735",6,"patrimoine",1.38603980706326e-05
"736",7,"patrimoine",1.51267622678042e-05
"737",8,"patrimoine",0.000148452049987854
"738",9,"patrimoine",0.00276470947638541
"739",1,"pauvreté",0.0103240561783275
"740",2,"pauvreté",1.25050020008003e-05
"741",3,"pauvreté",1.38278160347355e-05
"742",4,"pauvreté",1.53638151425762e-05
"743",5,"pauvreté",1.48218414655837e-05
"744",6,"pauvreté",1.38603980706326e-05
"745",7,"pauvreté",1.51267622678042e-05
"746",8,"pauvreté",1.34956409079867e-05
"747",9,"pauvreté",1.52746379910796e-05
"748",1,"permettre",0.00017716789073573
"749",2,"permettre",1.25050020008003e-05
"750",3,"permettre",1.38278160347355e-05
"751",4,"permettre",0.000169001966568338
"752",5,"permettre",0.000459477085433094
"753",6,"permettre",0.018448189832012
"754",7,"permettre",1.51267622678042e-05
"755",8,"permettre",0.0106750519582175
"756",9,"permettre",1.52746379910796e-05
"757",1,"place",1.61061718850664e-05
"758",2,"place",1.25050020008003e-05
"759",3,"place",0.00665117951270777
"760",4,"place",0.000169001966568338
"761",5,"place",0.00194166123199146
"762",6,"place",1.38603980706326e-05
"763",7,"place",1.51267622678042e-05
"764",8,"place",1.34956409079867e-05
"765",9,"place",0.00627787621433372
"766",1,"portrait",1.61061718850664e-05
"767",2,"portrait",1.25050020008003e-05
"768",3,"portrait",0.00015210597638209
"769",4,"portrait",0.000169001966568338
"770",5,"portrait",1.48218414655837e-05
"771",6,"portrait",1.38603980706326e-05
"772",7,"portrait",1.51267622678042e-05
"773",8,"portrait",1.34956409079867e-05
"774",9,"portrait",1.52746379910796e-05
"775",1,"privé",0.00017716789073573
"776",2,"privé",1.25050020008003e-05
"777",3,"privé",0.00167316574020299
"778",4,"privé",1.53638151425762e-05
"779",5,"privé",1.48218414655837e-05
"780",6,"privé",1.38603980706326e-05
"781",7,"privé",0.000771464875658014
"782",8,"privé",0.000553321277227456
"783",9,"privé",1.52746379910796e-05
"784",1,"production",1.61061718850664e-05
"785",2,"production",0.0041391556622649
"786",3,"production",1.38278160347355e-05
"787",4,"production",0.00892637659783677
"788",5,"production",0.0220993656251853
"789",6,"production",1.38603980706326e-05
"790",7,"production",0.000771464875658014
"791",8,"production",0.0485978029096602
"792",9,"production",1.52746379910796e-05
"793",1,"produit",0.000499291328437057
"794",2,"produit",1.25050020008003e-05
"795",3,"produit",0.0307115794131475
"796",4,"produit",1.53638151425762e-05
"797",5,"produit",0.00416493745182901
"798",6,"produit",1.38603980706326e-05
"799",7,"produit",1.51267622678042e-05
"800",8,"produit",0.0333477286836352
"801",9,"produit",1.52746379910796e-05
"802",1,"professionnel",1.61061718850664e-05
"803",2,"professionnel",1.25050020008003e-05
"804",3,"professionnel",1.38278160347355e-05
"805",4,"professionnel",1.53638151425762e-05
"806",5,"professionnel",1.48218414655837e-05
"807",6,"professionnel",0.0030631479736098
"808",7,"professionnel",0.00273794397047256
"809",8,"professionnel",1.34956409079867e-05
"810",9,"professionnel",1.52746379910796e-05
"811",1,"programme",1.61061718850664e-05
"812",2,"programme",1.25050020008003e-05
"813",3,"programme",1.38278160347355e-05
"814",4,"programme",0.00139810717797443
"815",5,"programme",1.48218414655837e-05
"816",6,"programme",0.00569662360702999
"817",7,"programme",1.51267622678042e-05
"818",8,"programme",1.34956409079867e-05
"819",9,"programme",1.52746379910796e-05
"820",1,"projet",0.00017716789073573
"821",2,"projet",1.25050020008003e-05
"822",3,"projet",0.010246411681739
"823",4,"projet",1.53638151425762e-05
"824",5,"projet",1.48218414655837e-05
"825",6,"projet",0.0230221211953207
"826",7,"projet",1.51267622678042e-05
"827",8,"projet",1.34956409079867e-05
"828",9,"projet",0.000320767397812672
"829",1,"proposer",0.0087134389898209
"830",2,"proposer",1.25050020008003e-05
"831",3,"proposer",1.38278160347355e-05
"832",4,"proposer",1.53638151425762e-05
"833",5,"proposer",1.48218414655837e-05
"834",6,"proposer",1.38603980706326e-05
"835",7,"proposer",1.51267622678042e-05
"836",8,"proposer",1.34956409079867e-05
"837",9,"proposer",1.52746379910796e-05
"838",1,"proximité",1.61061718850664e-05
"839",2,"proximité",1.25050020008003e-05
"840",3,"proximité",0.0167454852180647
"841",4,"proximité",1.53638151425762e-05
"842",5,"proximité",0.00475781111045236
"843",6,"proximité",1.38603980706326e-05
"844",7,"proximité",1.51267622678042e-05
"845",8,"proximité",0.00082323409538719
"846",9,"proximité",0.00245921671656382
"847",1,"près",1.61061718850664e-05
"848",2,"près",1.25050020008003e-05
"849",3,"près",1.38278160347355e-05
"850",4,"près",1.53638151425762e-05
"851",5,"près",0.00016304025612142
"852",6,"près",1.38603980706326e-05
"853",7,"près",0.0010740001210141
"854",8,"près",0.000688277686307323
"855",9,"près",0.0070416081138877
"856",1,"préservation",1.61061718850664e-05
"857",2,"préservation",1.25050020008003e-05
"858",3,"préservation",1.38278160347355e-05
"859",4,"préservation",1.53638151425762e-05
"860",5,"préservation",0.0157259737949843
"861",6,"préservation",1.38603980706326e-05
"862",7,"préservation",0.00122526774369214
"863",8,"préservation",1.34956409079867e-05
"864",9,"préservation",1.52746379910796e-05
"865",1,"préserver",1.61061718850664e-05
"866",2,"préserver",1.25050020008003e-05
"867",3,"préserver",1.38278160347355e-05
"868",4,"préserver",1.53638151425762e-05
"869",5,"préserver",1.48218414655837e-05
"870",6,"préserver",1.38603980706326e-05
"871",7,"préserver",0.0103013251043747
"872",8,"préserver",1.34956409079867e-05
"873",9,"préserver",0.00475041241522576
"874",1,"prévention",0.00227097023579436
"875",2,"prévention",1.25050020008003e-05
"876",3,"prévention",1.38278160347355e-05
"877",4,"prévention",1.53638151425762e-05
"878",5,"prévention",1.48218414655837e-05
"879",6,"prévention",0.000568276320895936
"880",7,"prévention",1.51267622678042e-05
"881",8,"prévention",0.000148452049987854
"882",9,"prévention",1.52746379910796e-05
"883",1,"public",0.00420371086200232
"884",2,"public",1.25050020008003e-05
"885",3,"public",0.00969329904034956
"886",4,"public",0.00216629793510324
"887",5,"public",0.00016304025612142
"888",6,"public",1.38603980706326e-05
"889",7,"public",0.00742724027349186
"890",8,"public",0.0024427110043456
"891",9,"public",1.52746379910796e-05
"892",1,"pôle",0.000499291328437057
"893",2,"pôle",1.25050020008003e-05
"894",3,"pôle",1.38278160347355e-05
"895",4,"pôle",1.53638151425762e-05
"896",5,"pôle",1.48218414655837e-05
"897",6,"pôle",0.000706880301602262
"898",7,"pôle",1.51267622678042e-05
"899",8,"pôle",1.34956409079867e-05
"900",9,"pôle",0.00429217327549337
"901",1,"qualité",0.00645857492591161
"902",2,"qualité",0.000262605042016807
"903",3,"qualité",1.38278160347355e-05
"904",4,"qualité",0.0116918633235005
"905",5,"qualité",0.0189867789174127
"906",6,"qualité",0.000568276320895936
"907",7,"qualité",0.0231590730320082
"908",8,"qualité",1.34956409079867e-05
"909",9,"qualité",1.52746379910796e-05
"910",1,"quant",1.61061718850664e-05
"911",2,"quant",0.00101290516206483
"912",3,"quant",1.38278160347355e-05
"913",4,"quant",1.53638151425762e-05
"914",5,"quant",1.48218414655837e-05
"915",6,"quant",0.000845484282308588
"916",7,"quant",1.51267622678042e-05
"917",8,"quant",0.000148452049987854
"918",9,"quant",1.52746379910796e-05
"919",1,"quelques",1.61061718850664e-05
"920",2,"quelques",1.25050020008003e-05
"921",3,"quelques",0.00112005309881357
"922",4,"quelques",1.53638151425762e-05
"923",5,"quelques",0.000459477085433094
"924",6,"quelques",1.38603980706326e-05
"925",7,"quelques",0.000166394384945846
"926",8,"quelques",0.00298253664066507
"927",9,"quelques",1.52746379910796e-05
"928",1,"quinzaine",1.61061718850664e-05
"929",2,"quinzaine",1.25050020008003e-05
"930",3,"quinzaine",1.38278160347355e-05
"931",4,"quinzaine",1.53638151425762e-05
"932",5,"quinzaine",1.48218414655837e-05
"933",6,"quinzaine",1.38603980706326e-05
"934",7,"quinzaine",1.51267622678042e-05
"935",8,"quinzaine",1.34956409079867e-05
"936",9,"quinzaine",0.000168021017901876
"937",1,"rapport",1.61061718850664e-05
"938",2,"rapport",0.00351390556222489
"939",3,"rapport",0.000290384136729445
"940",4,"rapport",1.53638151425762e-05
"941",5,"rapport",0.00016304025612142
"942",6,"rapport",1.38603980706326e-05
"943",7,"rapport",1.51267622678042e-05
"944",8,"rapport",0.00176792895894626
"945",9,"rapport",1.52746379910796e-05
"946",1,"relais",1.61061718850664e-05
"947",2,"relais",0.00038765506202481
"948",3,"relais",1.38278160347355e-05
"949",4,"relais",1.53638151425762e-05
"950",5,"relais",1.48218414655837e-05
"951",6,"relais",1.38603980706326e-05
"952",7,"relais",1.51267622678042e-05
"953",8,"relais",1.34956409079867e-05
"954",9,"relais",0.000320767397812672
"955",1,"représenter",0.000821414766138385
"956",2,"représenter",0.0132678071228491
"957",3,"représenter",0.00015210597638209
"958",4,"représenter",1.53638151425762e-05
"959",5,"représenter",1.48218414655837e-05
"960",6,"représenter",1.38603980706326e-05
"961",7,"représenter",1.51267622678042e-05
"962",8,"représenter",1.34956409079867e-05
"963",9,"représenter",1.52746379910796e-05
"964",1,"respect",1.61061718850664e-05
"965",2,"respect",1.25050020008003e-05
"966",3,"respect",1.38278160347355e-05
"967",4,"respect",0.00139810717797443
"968",5,"respect",1.48218414655837e-05
"969",6,"respect",0.000152464378776958
"970",7,"respect",1.51267622678042e-05
"971",8,"respect",1.34956409079867e-05
"972",9,"respect",1.52746379910796e-05
"973",1,"responsable",1.61061718850664e-05
"974",2,"responsable",1.25050020008003e-05
"975",3,"responsable",1.38278160347355e-05
"976",4,"responsable",0.0035490412979351
"977",5,"responsable",0.000311258670777258
"978",6,"responsable",0.000568276320895936
"979",7,"responsable",1.51267622678042e-05
"980",8,"responsable",1.34956409079867e-05
"981",9,"responsable",1.52746379910796e-05
"982",1,"ressource",1.61061718850664e-05
"983",2,"ressource",0.00126300520208083
"984",3,"ressource",1.38278160347355e-05
"985",4,"ressource",0.00185902163225172
"986",5,"ressource",0.0157259737949843
"987",6,"ressource",0.000152464378776958
"988",7,"ressource",0.00440188781993102
"989",8,"ressource",0.000688277686307323
"990",9,"ressource",1.52746379910796e-05
"991",1,"rester",1.61061718850664e-05
"992",2,"rester",1.25050020008003e-05
"993",3,"rester",0.00015210597638209
"994",4,"rester",1.53638151425762e-05
"995",5,"rester",0.0049060295251082
"996",6,"rester",0.00153850418584022
"997",7,"rester",1.51267622678042e-05
"998",8,"rester",0.00433210073146374
"999",9,"rester",0.000626260157634264
"1000",1,"riche",0.00194884679809303
"1001",2,"riche",1.25050020008003e-05
"1002",3,"riche",1.38278160347355e-05
"1003",4,"riche",1.53638151425762e-05
"1004",5,"riche",1.48218414655837e-05
"1005",6,"riche",1.38603980706326e-05
"1006",7,"riche",1.51267622678042e-05
"1007",8,"riche",1.34956409079867e-05
"1008",9,"riche",0.00383393413576098
"1009",1,"risque",1.61061718850664e-05
"1010",2,"risque",1.25050020008003e-05
"1011",3,"risque",1.38278160347355e-05
"1012",4,"risque",1.53638151425762e-05
"1013",5,"risque",0.00609177684235489
"1014",6,"risque",1.38603980706326e-05
"1015",7,"risque",1.51267622678042e-05
"1016",8,"risque",0.00257766741342546
"1017",9,"risque",1.52746379910796e-05
"1018",1,"rural",1.61061718850664e-05
"1019",2,"rural",1.25050020008003e-05
"1020",3,"rural",1.38278160347355e-05
"1021",4,"rural",1.53638151425762e-05
"1022",5,"rural",0.00016304025612142
"1023",6,"rural",0.00278594001219715
"1024",7,"rural",0.000620197252979972
"1025",8,"rural",0.00352236227698453
"1026",9,"rural",0.0178866010875542
"1027",1,"région",0.00758600695786625
"1028",2,"région",0.000137555022008804
"1029",3,"région",0.000290384136729445
"1030",4,"région",1.53638151425762e-05
"1031",5,"région",0.000459477085433094
"1032",6,"région",1.38603980706326e-05
"1033",7,"région",1.51267622678042e-05
"1034",8,"région",1.34956409079867e-05
"1035",9,"région",1.52746379910796e-05
"1036",1,"régional",0.0108072413348795
"1037",2,"régional",1.25050020008003e-05
"1038",3,"régional",1.38278160347355e-05
"1039",4,"régional",1.53638151425762e-05
"1040",5,"régional",1.48218414655837e-05
"1041",6,"régional",1.38603980706326e-05
"1042",7,"régional",0.00046892963030193
"1043",8,"régional",1.34956409079867e-05
"1044",9,"régional",0.000168021017901876
"1045",1,"réseau",1.61061718850664e-05
"1046",2,"réseau",1.25050020008003e-05
"1047",3,"réseau",1.38278160347355e-05
"1048",4,"réseau",0.00231993608652901
"1049",5,"réseau",1.48218414655837e-05
"1050",6,"réseau",0.000291068359483285
"1051",7,"réseau",1.51267622678042e-05
"1052",8,"réseau",0.00635644686766174
"1053",9,"réseau",1.52746379910796e-05
"1054",1,"sain",0.000338229609586394
"1055",2,"sain",1.25050020008003e-05
"1056",3,"sain",1.38278160347355e-05
"1057",4,"sain",0.0193737708947886
"1058",5,"sain",0.00327562696389399
"1059",6,"sain",1.38603980706326e-05
"1060",7,"sain",0.000166394384945846
"1061",8,"sain",1.34956409079867e-05
"1062",9,"sain",1.52746379910796e-05
"1063",1,"santé",1.61061718850664e-05
"1064",2,"santé",1.25050020008003e-05
"1065",3,"santé",1.38278160347355e-05
"1066",4,"santé",0.0295138888888889
"1067",5,"santé",0.00801861623288077
"1068",6,"santé",1.38603980706326e-05
"1069",7,"santé",1.51267622678042e-05
"1070",8,"santé",1.34956409079867e-05
"1071",9,"santé",1.52746379910796e-05
"1072",1,"sau",1.61061718850664e-05
"1073",2,"sau",0.00964135654261704
"1074",3,"sau",1.38278160347355e-05
"1075",4,"sau",1.53638151425762e-05
"1076",5,"sau",1.48218414655837e-05
"1077",6,"sau",1.38603980706326e-05
"1078",7,"sau",0.000166394384945846
"1079",8,"sau",1.34956409079867e-05
"1080",9,"sau",1.52746379910796e-05
"1081",1,"secteur",0.00017716789073573
"1082",2,"secteur",0.00476440576230492
"1083",3,"secteur",1.38278160347355e-05
"1084",4,"secteur",1.53638151425762e-05
"1085",5,"secteur",1.48218414655837e-05
"1086",6,"secteur",1.38603980706326e-05
"1087",7,"secteur",0.00228414110243843
"1088",8,"secteur",1.34956409079867e-05
"1089",9,"secteur",0.00490315879513656
"1090",1,"service",1.61061718850664e-05
"1091",2,"service",1.25050020008003e-05
"1092",3,"service",1.38278160347355e-05
"1093",4,"service",1.53638151425762e-05
"1094",5,"service",0.00016304025612142
"1095",6,"service",0.00472639574208571
"1096",7,"service",1.51267622678042e-05
"1097",8,"service",0.00082323409538719
"1098",9,"service",0.00597238345451213
"1099",1,"situer",0.000821414766138385
"1100",2,"situer",1.25050020008003e-05
"1101",3,"situer",1.38278160347355e-05
"1102",4,"situer",1.53638151425762e-05
"1103",5,"situer",0.00016304025612142
"1104",6,"situer",1.38603980706326e-05
"1105",7,"situer",1.51267622678042e-05
"1106",8,"situer",1.34956409079867e-05
"1107",9,"situer",0.00963829657237123
"1108",1,"social",0.00017716789073573
"1109",2,"social",1.25050020008003e-05
"1110",3,"social",0.000566940457424154
"1111",4,"social",0.0258265732546706
"1112",5,"social",1.48218414655837e-05
"1113",6,"social",1.38603980706326e-05
"1114",7,"social",1.51267622678042e-05
"1115",8,"social",1.34956409079867e-05
"1116",9,"social",1.52746379910796e-05
"1117",1,"socle",1.61061718850664e-05
"1118",2,"socle",1.25050020008003e-05
"1119",3,"socle",1.38278160347355e-05
"1120",4,"socle",0.000783554572271386
"1121",5,"socle",1.48218414655837e-05
"1122",6,"socle",0.000152464378776958
"1123",7,"socle",1.51267622678042e-05
"1124",8,"socle",1.34956409079867e-05
"1125",9,"socle",1.52746379910796e-05
"1126",1,"solidaire",0.00017716789073573
"1127",2,"solidaire",1.25050020008003e-05
"1128",3,"solidaire",1.38278160347355e-05
"1129",4,"solidaire",0.00278085054080629
"1130",5,"solidaire",0.000607695500088931
"1131",6,"solidaire",1.38603980706326e-05
"1132",7,"solidaire",1.51267622678042e-05
"1133",8,"solidaire",1.34956409079867e-05
"1134",9,"solidaire",1.52746379910796e-05
"1135",1,"sous",0.00468689601855431
"1136",2,"sous",0.00263855542216887
